title,date,publication,remove_tags,add_tags,source,notes
Mountain Mixtures.,11 March 1892,Katoomba Times,Church,church (building),high_impact_mappings,Corrected mapping to generic singular leaf
Opening of the Mines School of Arts.,5 September 1891,Katoomba Times,Church,church (building),high_impact_mappings,Corrected mapping to generic singular leaf
Katoomba.,29 September 1888,Nepean Times,Church,church (building),high_impact_mappings,Corrected mapping to generic singular leaf
Katoomba.,8 July 1908,Lithgow Mercury,Church,church (building),high_impact_mappings,Corrected mapping to generic singular leaf
Katoomba. Mine Operations Suspended.,27 May 1904,Lithgow Mercury,Church,church (building),high_impact_mappings,Corrected mapping to generic singular leaf
Katoomba.,21 April 1903,Lithgow Mercury,Church,church (building),high_impact_mappings,Corrected mapping to generic singular leaf
News in Brief,9 October 1903,Mountaineer,Railway,railway,high_impact_mappings,Corrected mapping to generic singular leaf
Town Talk.,13 May 1904,Blue Mountain Gazette,Railway,railway,high_impact_mappings,Corrected mapping to generic singular leaf
Moutains Mixtures.,17 November 1893,Katoomba Times,Railway,railway,high_impact_mappings,Corrected mapping to generic singular leaf
Mountain Mixtures.,23 March 1894,Katoomba Times,Railway,railway,high_impact_mappings,Corrected mapping to generic singular leaf
Mountain Mixtures.,4 December 1891,Katoomba Times,Railway,railway,high_impact_mappings,Corrected mapping to generic singular leaf
Mountain Mixtures.,22 January 1892,Katoomba Times,Railway,railway,high_impact_mappings,Corrected mapping to generic singular leaf
Town Talk.,30 October 1903,Blue Mountain Gazette,Railway,railway,high_impact_mappings,Corrected mapping to generic singular leaf
Local Jottings.,25 May 1889,Katoomba Times,Railway,railway,high_impact_mappings,Corrected mapping to generic singular leaf
Local Jottings.,21 September 1889,Katoomba Times,Railway,railway,high_impact_mappings,Corrected mapping to generic singular leaf
Mountain Mixtures.,20 November 1891,Katoomba Times,Railway,railway,high_impact_mappings,Corrected mapping to generic singular leaf
Mountain Mixtures.,29 April 1892,Katoomba Times,Railway,railway,high_impact_mappings,Corrected mapping to generic singular leaf
A.K.O. & M. Co.'s Meeting.,27 December 1901,Lithgow Mercury,Railway,railway,high_impact_mappings,Corrected mapping to generic singular leaf
News in Brief.,1 September 1905,Mountaineer,Railway,railway,high_impact_mappings,Corrected mapping to generic singular leaf
Blue Mountains Railway Tourist Guide,1890s,,Railway,railway,high_impact_mappings,Corrected mapping to generic singular leaf
Brevities.,29 September 1916,Lithgow Mercury,Railway,railway,high_impact_mappings,Corrected mapping to generic singular leaf
New South Wales Railway Enquiry,13 December 1905,Advertiser,Railway,railway,high_impact_mappings,Corrected mapping to generic singular leaf
Katoomba.,19 January 1906,Lithgow Mercury,Railway,railway,high_impact_mappings,Corrected mapping to generic singular leaf
Town Talk.,2 October 1903,Blue Mountain Gazette,Railway,railway,high_impact_mappings,Corrected mapping to generic singular leaf
Katoomba.,9 July 1901,Lithgow Mercury,Railway,railway,high_impact_mappings,Corrected mapping to generic singular leaf
Mountain Mixtures.,2 June 1893,Katoomba Times,Railway,railway,high_impact_mappings,Corrected mapping to generic singular leaf
Mountain Mixtures.,2 December 1892,Katoomba Times,Railway,railway,high_impact_mappings,Corrected mapping to generic singular leaf
Mountain Mixtures.,18 November 1892,Katoomba Times,Railway,railway,high_impact_mappings,Corrected mapping to generic singular leaf
Mountain Mixtures.,25 November 1892,Katoomba Times,Railway,railway,high_impact_mappings,Corrected mapping to generic singular leaf
Mountain Mixtures.,17 June 1892,Katoomba Times,Railway,railway,high_impact_mappings,Corrected mapping to generic singular leaf
Mountain Mixtures.,11 March 1892,Katoomba Times,Railway,railway,high_impact_mappings,Corrected mapping to generic singular leaf
Local News.,6 September 1890,Nepean Times,Railway,railway,high_impact_mappings,Corrected mapping to generic singular leaf
Rich Mineral Deposits.,29 October 1889,Australian Star,Railway,railway,high_impact_mappings,Corrected mapping to generic singular leaf
Katoomba Miners' Strike.,3 August 1887,Evening News,Railway,railway,high_impact_mappings,Corrected mapping to generic singular leaf
Law.,22 March 1887,Daily Telegraph,Railway,railway,high_impact_mappings,Corrected mapping to generic singular leaf
"Opening of the Gladstone Coal-Mine, Katoomba.",13 July 1885,Sydney Morning Herald,Railway,railway,high_impact_mappings,Corrected mapping to generic singular leaf
Great Wentworth Falls Coal and Shale Mining Company.,31 August 1885,Evening News,Railway,railway,high_impact_mappings,Corrected mapping to generic singular leaf
Katoomba.,21 April 1903,Lithgow Mercury,Railway,railway,high_impact_mappings,Corrected mapping to generic singular leaf
Katoomba.,24 February 1883,Nepean Times,Railway,railway,high_impact_mappings,Corrected mapping to generic singular leaf
Megalong Matters.,5 August 1892,Katoomba Times,Mining,mining,high_impact_mappings,Corrected mapping to generic singular leaf
Jottings.,23 May 1891,Katoomba Times,Mining,mining,high_impact_mappings,Corrected mapping to generic singular leaf
Moutains Mixtures.,17 November 1893,Katoomba Times,Mining,mining,high_impact_mappings,Corrected mapping to generic singular leaf
Katoomba.,4 August 1905,Lithgow Mercury,Mining,mining,high_impact_mappings,Corrected mapping to generic singular leaf
The Collieries and Big-Head Mines of New South Wales,1887,,Mining,mining,high_impact_mappings,Corrected mapping to generic singular leaf
Death of Major Gordon,5 May 1915,North Western Courier,Mining,mining,high_impact_mappings,Corrected mapping to generic singular leaf
Katoomba.,19 January 1906,Lithgow Mercury,Mining,mining,high_impact_mappings,Corrected mapping to generic singular leaf
Katoomba. Rumour About Work At The Mines.,23 May 1905,Lithgow Mercury,Mining,mining,high_impact_mappings,Corrected mapping to generic singular leaf
The Katoomba Mines.,24 November 1903,Lithgow Mercury,Mining,mining,high_impact_mappings,Corrected mapping to generic singular leaf
The Katoomba Shale Mine. Closing Down.,14 July 1903,Lithgow Mercury,Mining,mining,high_impact_mappings,Corrected mapping to generic singular leaf
Work at the Mines.,17 April 1903,Blue Mountain Gazette,Mining,mining,high_impact_mappings,Corrected mapping to generic singular leaf
Mountain Industries.,7 April 1903,Evening News,Mining,mining,high_impact_mappings,Corrected mapping to generic singular leaf
The Katoomba Mines.,20 March 1903,Blue Mountain Gazette,Mining,mining,high_impact_mappings,Corrected mapping to generic singular leaf
Mining.,15 June 1897,Evening News,Mining,mining,high_impact_mappings,Corrected mapping to generic singular leaf
Current Events.,29 March 1897,Newcastle Morning Herald and Miners' Advocate,Mining,mining,high_impact_mappings,Corrected mapping to generic singular leaf
Mining.,25 August 1896,Evening News,Mining,mining,high_impact_mappings,Corrected mapping to generic singular leaf
Mining.,19 May 1896,Evening News,Mining,mining,high_impact_mappings,Corrected mapping to generic singular leaf
The Gold Fields.,21 April 1896,Evening News,Mining,mining,high_impact_mappings,Corrected mapping to generic singular leaf
Brevities.,6 April 1894,Evening News,Mining,mining,high_impact_mappings,Corrected mapping to generic singular leaf
The Megalong Shale Mines.,21 December 1893,National Advocate,Mining,mining,high_impact_mappings,Corrected mapping to generic singular leaf
Unionism of To-day.,1 September 1893,Katoomba Times,Mining,mining,high_impact_mappings,Corrected mapping to generic singular leaf
Megalong Mines.,1 September 1893,Katoomba Times,Mining,mining,high_impact_mappings,Corrected mapping to generic singular leaf
Local and General.,7 July 1892,Bathurst  Free Press and Mining Journal,Mining,mining,high_impact_mappings,Corrected mapping to generic singular leaf
Local News.,6 September 1890,Nepean Times,Mining,mining,high_impact_mappings,Corrected mapping to generic singular leaf
Rich Mineral Deposits.,29 October 1889,Australian Star,Mining,mining,high_impact_mappings,Corrected mapping to generic singular leaf
Katoomba.,28 January 1888,Nepean Times,Mining,mining,high_impact_mappings,Corrected mapping to generic singular leaf
Katoomba Miners' Strike.,1 August 1887,Evening News,Mining,mining,high_impact_mappings,Corrected mapping to generic singular leaf
Round our Collieries.,13 October 1886,Newcastle Morning Herald and Miners' Advocate,Mining,mining,high_impact_mappings,Corrected mapping to generic singular leaf
The Diamonditerous Deposits of Boggy Camp,18 October 1899,Inverell Times,Mining,mining,high_impact_mappings,Corrected mapping to generic singular leaf
Katoomba.,8 July 1908,Lithgow Mercury,Mining,mining,high_impact_mappings,Corrected mapping to generic singular leaf
Katoomba. Mine Operations Suspended.,27 May 1904,Lithgow Mercury,Mining,mining,high_impact_mappings,Corrected mapping to generic singular leaf
The South Katoomba Mine.,1 March 1901,Lithgow Mercury,Mining,mining,high_impact_mappings,Corrected mapping to generic singular leaf
Jottings.,23 May 1891,Katoomba Times,Miners,miner,high_impact_mappings,Corrected mapping to generic singular leaf
Mountain Mixtures.,23 March 1894,Katoomba Times,Miners,miner,high_impact_mappings,Corrected mapping to generic singular leaf
Mountain Mixtures.,4 December 1891,Katoomba Times,Miners,miner,high_impact_mappings,Corrected mapping to generic singular leaf
Mountain Mixtures.,30 June 1893,Katoomba Times,Miners,miner,high_impact_mappings,Corrected mapping to generic singular leaf
Mines School of Arts.,2 May 1891,Katoomba Times,Miners,miner,high_impact_mappings,Corrected mapping to generic singular leaf
Local Jottings.,25 May 1889,Katoomba Times,Miners,miner,high_impact_mappings,Corrected mapping to generic singular leaf
Local Jottings.,21 September 1889,Katoomba Times,Miners,miner,high_impact_mappings,Corrected mapping to generic singular leaf
Concert in Aid of Katoomba Miners' Families.,4 May 1894,Katoomba Times,Miners,miner,high_impact_mappings,Corrected mapping to generic singular leaf
Mountain Mixtures.,4 May 1894,Katoomba Times,Miners,miner,high_impact_mappings,Corrected mapping to generic singular leaf
Brevities.,10 April 1894,Evening News,Miners,miner,high_impact_mappings,Corrected mapping to generic singular leaf
MINER INJURED AT KATOOMBA.,31 July 1905,Daily Telegraph,Miners,miner,high_impact_mappings,Corrected mapping to generic singular leaf
The Katoomba Shale Mine. Closing Down.,14 July 1903,Lithgow Mercury,Miners,miner,high_impact_mappings,Corrected mapping to generic singular leaf
LOST IN A SHALE MINE.,15 April 1903,Evening News,Miners,miner,high_impact_mappings,Corrected mapping to generic singular leaf
Current News.,20 November 1899,Newcastle Morning Herald and Miners' Advocate,Miners,miner,high_impact_mappings,Corrected mapping to generic singular leaf
Brevities.,6 April 1894,Evening News,Miners,miner,high_impact_mappings,Corrected mapping to generic singular leaf
Megalong Valley.,15 September 1893,Katoomba Times,Miners,miner,high_impact_mappings,Corrected mapping to generic singular leaf
Cricket Club at the Mines.,25 August 1893,Katoomba Times,Miners,miner,high_impact_mappings,Corrected mapping to generic singular leaf
Katoomba Court.,16 June 1893,Katoomba Times,Miners,miner,high_impact_mappings,Corrected mapping to generic singular leaf
"Katoomba, Sunday.",17 April 1893,Sydney Morning Herald,Miners,miner,high_impact_mappings,Corrected mapping to generic singular leaf
Found dead.,28 January 1893,Nepean Times,Miners,miner,high_impact_mappings,Corrected mapping to generic singular leaf
Mountain Mixtures.,18 November 1892,Katoomba Times,Miners,miner,high_impact_mappings,Corrected mapping to generic singular leaf
End of the Katoomba Strike.,11 July 1892,Sydney Morning Herald,Miners,miner,high_impact_mappings,Corrected mapping to generic singular leaf
Mountain Mixtures.,11 March 1892,Katoomba Times,Miners,miner,high_impact_mappings,Corrected mapping to generic singular leaf
Hartley Vale.,16 October 1891,Katoomba Times,Miners,miner,high_impact_mappings,Corrected mapping to generic singular leaf
